Flow Card?,Bags Checked,Meal Type,Date,Flight Number,Class,Price,From,To
No,0,Vegan,2024-07-13,PA002,First Class,664.0,New York,London
No,0,Dairy Free,2024-03-31,PA004,Economy,1340.0,Perth,London
No,3,Nut Free,2024-11-11,PA003,Business Class,270.0,London,Perth
No,0,Vegetarian,2024-01-22,PA006,Business Class,447.59999999999997,Tokyo,London
No,1,,2024-04-21,PA012,Economy,1375.0,Tokyo,Perth
No,1,Dairy Free,2024-09-12,PA002,Economy,1925.0,New York,London
No,3,Nut Free,2024-08-31,PA007,Business Class,710.4,New York,Perth
No,1,Nut Free,2024-11-16,PA007,Economy,3425.0,New York,Perth
No,1,,2024-05-07,PA008,First Class,644.0,Perth,New York
No,3,Dairy Free,2024-09-25,PA006,First Class,514.0,Tokyo,London
No,3,Dairy Free,2024-06-13,PA001,Economy,2920.0,London,New York
No,1,,2024-01-17,PA010,Premium Economy,1255.0,Tokyo,New York
No,2,Vegan,2024-02-26,PA006,Business Class,696.0,Tokyo,London
No,2,Vegan,2024-12-18,PA004,Economy,3170.0,Perth,London
No,2,Dairy Free,2024-12-25,PA006,First Class,443.0,Tokyo,London
No,2,,2024-11-02,PA010,Premium Economy,1695.0,Tokyo,New York
No,2,Egg Free,2024-02-22,PA005,Economy,3360.0,London,Tokyo
No,0,Vegetarian,2024-06-22,PA011,Business Class,820.8,Perth,Tokyo
No,2,Vegan,2024-03-18,PA006,First Class,651.0,Tokyo,London
No,3,Vegetarian,2024-05-12,PA012,Premium Economy,1290.0,Tokyo,Perth
No,1,Egg Free,2024-07-23,PA004,Business Class,688.8,Perth,London
No,1,Dairy Free,2024-05-16,PA007,Business Class,676.8,New York,Perth
No,1,Dairy Free,2024-04-30,PA004,Business Class,240.0,Perth,London
No,3,Vegetarian,2024-09-20,PA012,Economy,2635.0,Tokyo,Perth
No,0,,2024-08-05,PA010,Premium Economy,555.0,Tokyo,New York
No,2,Vegan,2024-06-01,PA012,First Class,647.0,Tokyo,Perth
No,3,Egg Free,2024-04-15,PA006,Business Class,568.8,Tokyo,London
No,2,Nut Free,2024-01-11,PA002,Economy,2705.0,New York,London
No,1,Nut Free,2024-02-07,PA012,Premium Economy,750.0,Tokyo,Perth
No,0,Vegan,2024-04-03,PA007,Premium Economy,997.5,New York,Perth
No,0,Egg Free,2024-03-06,PA004,Economy,1130.0,Perth,London
No,2,Vegetarian,2024-01-20,PA009,First Class,256.0,New York,Tokyo
No,0,Dairy Free,2024-09-05,PA001,Economy,1930.0,London,New York
No,1,,2024-07-01,PA006,Business Class,477.59999999999997,Tokyo,London
No,2,Dairy Free,2024-04-15,PA010,Economy,2935.0,Tokyo,New York
No,1,Egg Free,2024-05-09,PA010,Business Class,246.0,Tokyo,New York
No,0,Vegan,2024-01-17,PA003,First Class,563.0,London,Perth
No,1,Vegan,2024-04-27,PA012,Economy,3190.0,Tokyo,Perth
No,0,Vegetarian,2024-05-11,PA012,Economy,3190.0,Tokyo,Perth
No,2,Vegan,2024-10-18,PA007,Business Class,555.6,New York,Perth
No,0,Egg Free,2024-03-07,PA003,Premium Economy,1330.0,London,Perth
No,2,Nut Free,2024-06-10,PA001,Premium Economy,925.0,London,New York
No,0,Vegan,2024-04-12,PA010,Business Class,778.8,Tokyo,New York
No,2,Nut Free,2024-02-22,PA008,Economy,2390.0,Perth,New York
No,1,Vegan,2024-04-02,PA002,Business Class,525.6,New York,London
No,2,,2024-03-11,PA006,Business Class,764.4,Tokyo,London
No,1,Vegetarian,2024-03-22,PA012,Economy,1030.0,Tokyo,Perth
No,3,Egg Free,2024-09-11,PA011,Economy,2905.0,Perth,Tokyo
No,3,Vegetarian,2024-05-02,PA008,Economy,1255.0,Perth,New York
No,2,Vegetarian,2024-03-29,PA003,Premium Economy,1700.0,London,Perth
No,0,Vegan,2024-06-25,PA005,Premium Economy,1032.5,London,Tokyo
No,2,,2024-01-22,PA008,First Class,230.0,Perth,New York
No,1,Vegetarian,2024-04-23,PA006,Business Class,483.59999999999997,Tokyo,London
No,1,Vegan,2024-10-25,PA005,Economy,3125.0,London,Tokyo
No,3,Vegan,2024-11-17,PA001,Economy,2100.0,London,New York
No,3,Egg Free,2024-10-23,PA009,Premium Economy,1500.0,New York,Tokyo
No,1,Vegetarian,2024-12-05,PA010,Premium Economy,932.5,Tokyo,New York
No,2,Vegan,2024-05-26,PA011,Premium Economy,1542.5,Perth,Tokyo
No,2,Vegan,2024-06-13,PA005,Economy,1480.0,London,Tokyo
No,1,Dairy Free,2024-12-28,PA012,First Class,241.0,Tokyo,Perth
No,0,Dairy Free,2024-06-04,PA007,First Class,252.0,New York,Perth
No,3,Vegan,2024-10-06,PA001,Economy,1615.0,London,New York
No,1,,2024-05-05,PA008,First Class,352.0,Perth,New York
No,1,Vegetarian,2024-12-29,PA002,Business Class,643.1999999999999,New York,London
No,0,Vegan,2024-07-08,PA003,Premium Economy,1657.5,London,Perth
No,2,Vegetarian,2024-05-03,PA002,First Class,627.0,New York,London
No,1,,2024-03-29,PA012,Premium Economy,1475.0,Tokyo,Perth
No,2,Nut Free,2024-12-16,PA006,Business Class,410.4,Tokyo,London
No,0,Dairy Free,2024-09-03,PA006,Premium Economy,1352.5,Tokyo,London
No,2,Dairy Free,2024-06-17,PA010,Premium Economy,1175.0,Tokyo,New York
No,1,Vegan,2024-09-01,PA002,Premium Economy,1320.0,New York,London
No,2,,2024-10-11,PA011,Business Class,450.0,Perth,Tokyo
No,0,,2024-02-06,PA005,Business Class,465.59999999999997,London,Tokyo
No,1,Vegan,2024-06-21,PA008,Business Class,511.2,Perth,New York
No,2,Vegetarian,2024-08-16,PA001,Business Class,549.6,London,New York
No,3,Vegan,2024-09-04,PA007,Business Class,595.1999999999999,New York,Perth
No,2,Vegetarian,2024-06-21,PA007,Economy,1955.0,New York,Perth
No,3,,2024-06-12,PA002,First Class,453.0,New York,London
No,3,Vegetarian,2024-09-10,PA008,Economy,2570.0,Perth,New York
No,3,,2024-04-17,PA004,First Class,597.0,Perth,London
No,3,Dairy Free,2024-03-02,PA001,Premium Economy,1022.5,London,New York
No,1,Dairy Free,2024-07-16,PA005,Economy,3340.0,London,Tokyo
No,3,Nut Free,2024-10-03,PA011,Business Class,776.4,Perth,Tokyo
No,2,Vegetarian,2024-12-10,PA012,First Class,314.0,Tokyo,Perth
No,0,Vegetarian,2024-11-12,PA008,Economy,2700.0,Perth,New York
No,3,,2024-11-04,PA001,Business Class,448.8,London,New York
No,1,Nut Free,2024-07-15,PA007,Business Class,735.6,New York,Perth
No,3,Vegetarian,2024-01-11,PA001,First Class,440.0,London,New York
No,3,Vegan,2024-04-07,PA005,Economy,2690.0,London,Tokyo
No,1,Vegan,2024-12-15,PA005,Premium Economy,560.0,London,Tokyo
No,2,Vegan,2024-05-23,PA006,Premium Economy,1677.5,Tokyo,London
No,1,Egg Free,2024-09-15,PA007,Premium Economy,1112.5,New York,Perth
No,1,Vegetarian,2024-09-23,PA010,Economy,2350.0,Tokyo,New York
No,2,,2024-01-15,PA005,Economy,2660.0,London,Tokyo
No,3,Vegan,2024-10-30,PA011,Economy,2280.0,Perth,Tokyo
No,1,Egg Free,2024-12-04,PA003,First Class,333.0,London,Perth
No,0,Vegan,2024-02-04,PA005,Economy,3005.0,London,Tokyo
No,3,Egg Free,2024-11-01,PA001,Economy,2780.0,London,New York
No,1,Nut Free,2024-01-09,PA012,Economy,2990.0,Tokyo,Perth
No,0,Dairy Free,2024-08-12,PA003,Premium Economy,920.0,London,Perth
No,1,,2024-04-25,PA004,First Class,238.0,Perth,London
No,0,Dairy Free,2024-09-14,PA007,Economy,2925.0,New York,Perth
No,0,Nut Free,2024-08-13,PA005,Premium Economy,1425.0,London,Tokyo
No,2,Nut Free,2024-07-04,PA005,Economy,2700.0,London,Tokyo
No,2,Egg Free,2024-07-22,PA002,Economy,3455.0,New York,London
No,0,Vegan,2024-02-18,PA005,Business Class,387.59999999999997,London,Tokyo
No,2,Nut Free,2024-07-20,PA011,Business Class,744.0,Perth,Tokyo
No,0,Nut Free,2024-07-10,PA001,Economy,1910.0,London,New York
No,3,Nut Free,2024-11-02,PA012,First Class,342.0,Tokyo,Perth
No,3,,2024-06-30,PA007,Business Class,680.4,New York,Perth
No,1,Nut Free,2024-09-06,PA002,Economy,1495.0,New York,London
No,0,Vegan,2024-08-08,PA009,Economy,3130.0,New York,Tokyo
No,3,Dairy Free,2024-11-03,PA007,Economy,2325.0,New York,Perth
No,3,Nut Free,2024-08-03,PA003,First Class,507.0,London,Perth
No,0,,2024-09-10,PA004,Business Class,570.0,Perth,London
No,2,,2024-08-14,PA001,First Class,691.0,London,New York
No,2,Vegetarian,2024-07-22,PA011,Premium Economy,1682.5,Perth,Tokyo
No,0,Vegetarian,2024-01-03,PA003,Business Class,283.2,London,Perth
No,2,,2024-12-27,PA008,Economy,3315.0,Perth,New York
No,3,Dairy Free,2024-07-31,PA003,Economy,1450.0,London,Perth
No,3,Nut Free,2024-12-27,PA007,Economy,1670.0,New York,Perth
No,2,Egg Free,2024-08-03,PA011,Premium Economy,795.0,Perth,Tokyo
No,2,Egg Free,2024-05-20,PA008,Premium Economy,1642.5,Perth,New York
No,3,Dairy Free,2024-03-04,PA005,Business Class,459.59999999999997,London,Tokyo
No,0,Vegetarian,2024-06-13,PA008,Business Class,625.1999999999999,Perth,New York
No,1,Vegan,2024-07-01,PA003,Business Class,490.79999999999995,London,Perth
No,2,Vegetarian,2024-03-11,PA009,Business Class,592.8,New York,Tokyo
No,0,Dairy Free,2024-12-18,PA004,Economy,1855.0,Perth,London
No,1,Dairy Free,2024-09-30,PA012,Economy,1845.0,Tokyo,Perth
No,1,Vegan,2024-12-21,PA005,First Class,385.0,London,Tokyo
No,3,Vegetarian,2024-01-29,PA004,Business Class,700.8,Perth,London
No,3,Vegetarian,2024-02-15,PA012,Economy,3375.0,Tokyo,Perth
No,3,Egg Free,2024-04-29,PA005,Economy,2070.0,London,Tokyo
No,1,Nut Free,2024-02-12,PA012,Business Class,304.8,Tokyo,Perth
No,3,Vegetarian,2024-04-26,PA001,Premium Economy,932.5,London,New York
No,0,Nut Free,2024-01-28,PA006,Business Class,776.4,Tokyo,London
No,1,Nut Free,2024-07-04,PA011,Premium Economy,777.5,Perth,Tokyo
No,1,Vegetarian,2024-03-03,PA005,Business Class,568.8,London,Tokyo
No,2,,2024-04-22,PA011,Economy,1175.0,Perth,Tokyo
No,1,Vegetarian,2024-03-02,PA008,Economy,3300.0,Perth,New York
No,0,,2024-09-02,PA012,Economy,2980.0,Tokyo,Perth
No,1,Nut Free,2024-08-13,PA002,Economy,3180.0,New York,London
No,2,Vegetarian,2024-05-17,PA006,Business Class,248.39999999999998,Tokyo,London
No,1,Nut Free,2024-02-05,PA006,First Class,570.0,Tokyo,London
No,1,Vegan,2024-01-18,PA001,Business Class,518.4,London,New York
No,2,Vegan,2024-02-29,PA009,Business Class,284.4,New York,Tokyo
No,3,Egg Free,2024-03-13,PA007,First Class,373.0,New York,Perth
No,2,Vegetarian,2024-03-13,PA008,Economy,2635.0,Perth,New York
No,2,Vegetarian,2024-01-02,PA005,Economy,1215.0,London,Tokyo
No,3,Nut Free,2024-10-07,PA001,Premium Economy,940.0,London,New York
No,2,Dairy Free,2024-08-25,PA011,Economy,3195.0,Perth,Tokyo
No,2,Vegan,2024-11-02,PA009,First Class,258.0,New York,Tokyo
No,0,Vegan,2024-06-12,PA005,Economy,2435.0,London,Tokyo
No,0,Vegan,2024-11-27,PA005,Business Class,734.4,London,Tokyo
No,0,Vegetarian,2024-12-08,PA003,Economy,1800.0,London,Perth
No,3,Dairy Free,2024-06-04,PA010,First Class,362.0,Tokyo,New York
No,0,Vegan,2024-08-08,PA008,Premium Economy,555.0,Perth,New York
No,0,Nut Free,2024-05-06,PA011,Business Class,368.4,Perth,Tokyo
No,0,Nut Free,2024-11-10,PA006,Economy,2100.0,Tokyo,London
No,1,Vegan,2024-07-08,PA002,Premium Economy,965.0,New York,London
No,3,Vegetarian,2024-05-15,PA003,Premium Economy,540.0,London,Perth
No,3,Vegan,2024-01-23,PA008,First Class,432.0,Perth,New York
No,1,Vegan,2024-04-21,PA006,First Class,257.0,Tokyo,London
No,3,,2024-02-07,PA010,Economy,1450.0,Tokyo,New York
No,2,Dairy Free,2024-11-25,PA010,First Class,589.0,Tokyo,New York
No,1,Vegan,2024-03-12,PA005,Business Class,708.0,London,Tokyo
No,2,Dairy Free,2024-09-09,PA004,First Class,453.0,Perth,London
No,0,Dairy Free,2024-02-24,PA009,Business Class,340.8,New York,Tokyo
No,1,Vegetarian,2024-11-13,PA010,Premium Economy,742.5,Tokyo,New York
No,1,Vegan,2024-04-28,PA003,Business Class,348.0,London,Perth
No,2,Nut Free,2024-09-29,PA007,Business Class,256.8,New York,Perth
No,0,,2024-05-18,PA004,Economy,1090.0,Perth,London
No,2,Egg Free,2024-08-19,PA006,Economy,1645.0,Tokyo,London
No,3,,2024-12-07,PA009,Premium Economy,1615.0,New York,Tokyo
No,0,,2024-08-29,PA006,First Class,640.0,Tokyo,London
No,1,Egg Free,2024-10-11,PA002,Economy,2275.0,New York,London
No,3,,2024-05-21,PA012,Economy,2440.0,Tokyo,Perth
No,1,Vegan,2024-11-10,PA009,First Class,472.0,New York,Tokyo
No,3,Egg Free,2024-11-11,PA006,First Class,678.0,Tokyo,London
No,0,Nut Free,2024-10-17,PA001,Premium Economy,535.0,London,New York
No,0,,2024-05-20,PA009,First Class,279.0,New York,Tokyo
No,0,,2024-02-07,PA009,Business Class,670.8,New York,Tokyo
No,1,Vegetarian,2024-04-19,PA012,First Class,227.0,Tokyo,Perth
No,2,Vegan,2024-07-29,PA008,First Class,485.0,Perth,New York
No,1,Vegan,2024-05-15,PA003,Business Class,325.2,London,Perth
No,3,Nut Free,2024-01-24,PA005,Premium Economy,1197.5,London,Tokyo
No,3,Dairy Free,2024-09-20,PA004,First Class,427.0,Perth,London
No,0,Vegan,2024-02-01,PA009,Premium Economy,592.5,New York,Tokyo
No,0,Dairy Free,2024-10-23,PA003,Economy,3465.0,London,Perth
No,1,,2024-08-29,PA006,Business Class,720.0,Tokyo,London
No,1,Vegan,2024-02-25,PA011,Economy,1400.0,Perth,Tokyo
No,1,Nut Free,2024-03-09,PA003,Business Class,584.4,London,Perth
No,2,Vegan,2024-11-11,PA011,First Class,551.0,Perth,Tokyo
No,2,,2024-04-12,PA007,Business Class,464.4,New York,Perth
No,3,Vegetarian,2024-04-12,PA007,Economy,1725.0,New York,Perth
No,3,Dairy Free,2024-08-22,PA008,Premium Economy,1275.0,Perth,New York
No,2,Nut Free,2024-07-03,PA003,Economy,2285.0,London,Perth
No,2,Dairy Free,2024-02-10,PA007,First Class,459.0,New York,Perth
No,0,Dairy Free,2024-08-04,PA003,Premium Economy,1700.0,London,Perth
No,2,Nut Free,2024-09-30,PA002,Premium Economy,897.5,New York,London
No,3,Nut Free,2024-10-01,PA007,Premium Economy,885.0,New York,Perth
No,3,Vegan,2024-06-24,PA004,Business Class,570.0,Perth,London
No,2,Egg Free,2024-09-16,PA004,Premium Economy,1437.5,Perth,London
No,1,Vegetarian,2024-09-06,PA001,Business Class,393.59999999999997,London,New York
No,3,Vegetarian,2024-05-15,PA004,Business Class,445.2,Perth,London
No,3,Egg Free,2024-08-19,PA008,Economy,2035.0,Perth,New York
No,0,,2024-02-24,PA003,Economy,3275.0,London,Perth
No,1,Vegetarian,2024-05-19,PA006,Premium Economy,1307.5,Tokyo,London
No,1,,2024-12-17,PA012,Economy,2030.0,Tokyo,Perth
No,0,,2024-08-01,PA009,Economy,1530.0,New York,Tokyo
No,1,Vegan,2024-05-16,PA004,Premium Economy,687.5,Perth,London
No,3,Dairy Free,2024-01-27,PA004,Economy,1580.0,Perth,London
No,3,Vegan,2024-11-15,PA012,Economy,2670.0,Tokyo,Perth
No,3,Nut Free,2024-09-03,PA011,First Class,310.0,Perth,Tokyo
No,2,Vegetarian,2024-11-11,PA005,Premium Economy,1062.5,London,Tokyo
No,0,Vegan,2024-10-31,PA006,First Class,261.0,Tokyo,London
No,2,Dairy Free,2024-06-29,PA003,Economy,2320.0,London,Perth
No,0,Vegan,2024-11-04,PA008,Premium Economy,1135.0,Perth,New York
No,3,Dairy Free,2024-09-24,PA011,Business Class,498.0,Perth,Tokyo
No,0,,2024-02-24,PA010,First Class,628.0,Tokyo,New York
No,2,Vegetarian,2024-07-07,PA011,Business Class,291.59999999999997,Perth,Tokyo
No,3,Vegan,2024-04-03,PA006,Business Class,740.4,Tokyo,London
No,1,Vegetarian,2024-08-24,PA012,Business Class,693.6,Tokyo,Perth
No,3,Nut Free,2024-07-26,PA006,Economy,2030.0,Tokyo,London
No,1,Vegan,2024-03-11,PA011,Economy,2630.0,Perth,Tokyo
No,1,Egg Free,2024-08-18,PA008,Premium Economy,617.5,Perth,New York
No,2,Vegan,2024-12-15,PA010,Premium Economy,1727.5,Tokyo,New York
No,3,Egg Free,2024-04-15,PA002,Economy,1720.0,New York,London
No,1,Egg Free,2024-11-26,PA006,Premium Economy,1237.5,Tokyo,London
No,0,Vegetarian,2024-11-27,PA001,Business Class,543.6,London,New York
No,3,,2024-11-23,PA008,Business Class,454.8,Perth,New York
No,1,,2024-03-03,PA001,First Class,522.0,London,New York
No,2,Vegan,2024-05-10,PA006,First Class,609.0,Tokyo,London
No,2,,2024-07-12,PA011,Economy,2825.0,Perth,Tokyo
No,3,Vegetarian,2024-12-03,PA011,Business Class,570.0,Perth,Tokyo
No,0,Nut Free,2024-02-19,PA010,Premium Economy,1502.5,Tokyo,New York
No,0,Egg Free,2024-06-09,PA011,Economy,2245.0,Perth,Tokyo
No,2,Egg Free,2024-01-30,PA007,Business Class,516.0,New York,Perth
No,1,Dairy Free,2024-07-24,PA008,Business Class,594.0,Perth,New York
No,0,Vegan,2024-08-17,PA006,Economy,1505.0,Tokyo,London
No,2,Vegetarian,2024-07-31,PA004,Economy,2575.0,Perth,London
No,0,Egg Free,2024-01-11,PA009,Business Class,388.8,New York,Tokyo
No,1,,2024-04-16,PA012,Business Class,752.4,Tokyo,Perth
No,1,Dairy Free,2024-06-23,PA006,Business Class,439.2,Tokyo,London
No,1,Egg Free,2024-11-18,PA004,Economy,2790.0,Perth,London
No,3,Vegetarian,2024-01-02,PA008,Business Class,811.1999999999999,Perth,New York
No,3,Vegan,2024-04-25,PA009,Business Class,240.0,New York,Tokyo
No,1,Vegetarian,2024-12-27,PA008,Economy,1050.0,Perth,New York
No,2,Vegan,2024-07-05,PA004,Premium Economy,877.5,Perth,London
No,3,Vegan,2024-11-05,PA001,Economy,1350.0,London,New York
No,1,Egg Free,2024-09-14,PA001,Premium Economy,1625.0,London,New York
No,0,Dairy Free,2024-10-29,PA007,Economy,3200.0,New York,Perth
No,3,Vegan,2024-08-01,PA011,First Class,414.0,Perth,Tokyo
No,2,Vegan,2024-05-13,PA006,Business Class,313.2,Tokyo,London
No,1,Vegetarian,2024-03-19,PA008,Economy,3305.0,Perth,New York
No,3,Vegan,2024-04-13,PA001,Business Class,590.4,London,New York
No,0,Vegan,2024-09-08,PA012,Business Class,792.0,Tokyo,Perth
No,2,Dairy Free,2024-10-22,PA008,Premium Economy,965.0,Perth,New York
No,0,Egg Free,2024-05-30,PA003,Business Class,493.2,London,Perth
No,1,Nut Free,2024-07-09,PA006,First Class,600.0,Tokyo,London
No,0,Egg Free,2024-08-28,PA012,Business Class,410.4,Tokyo,Perth
No,1,Egg Free,2024-10-24,PA009,Premium Economy,777.5,New York,Tokyo
No,0,Dairy Free,2024-09-03,PA012,Premium Economy,1652.5,Tokyo,Perth
No,2,Vegetarian,2024-10-18,PA004,First Class,275.0,Perth,London
No,0,Vegetarian,2024-11-22,PA010,Economy,3375.0,Tokyo,New York
No,3,Egg Free,2024-02-10,PA010,Economy,3455.0,Tokyo,New York
No,0,Egg Free,2024-04-07,PA011,Premium Economy,910.0,Perth,Tokyo
No,0,Vegetarian,2024-06-05,PA009,First Class,243.0,New York,Tokyo
No,1,Egg Free,2024-04-23,PA008,Economy,2760.0,Perth,New York
No,3,Dairy Free,2024-09-21,PA005,Business Class,385.2,London,Tokyo
No,0,,2024-09-18,PA003,Economy,2535.0,London,Perth
No,0,Nut Free,2024-07-15,PA011,Economy,1655.0,Perth,Tokyo
No,1,Vegan,2024-05-12,PA002,Premium Economy,1290.0,New York,London
No,1,Egg Free,2024-03-11,PA008,Economy,1365.0,Perth,New York
No,1,Vegetarian,2024-03-08,PA012,First Class,525.0,Tokyo,Perth
No,1,Egg Free,2024-03-05,PA011,First Class,490.0,Perth,Tokyo
No,2,Vegan,2024-11-10,PA010,Premium Economy,875.0,Tokyo,New York
No,1,Nut Free,2024-10-10,PA007,Premium Economy,822.5,New York,Perth
No,1,Egg Free,2024-04-16,PA003,First Class,294.0,London,Perth
No,2,Dairy Free,2024-12-17,PA009,Business Class,327.59999999999997,New York,Tokyo
No,0,Dairy Free,2024-02-12,PA012,Premium Economy,715.0,Tokyo,Perth
No,2,Egg Free,2024-09-24,PA009,First Class,509.0,New York,Tokyo
No,3,Vegetarian,2024-10-24,PA005,First Class,306.0,London,Tokyo
No,0,Vegan,2024-11-14,PA001,First Class,259.0,London,New York
No,0,Vegan,2024-06-20,PA012,Economy,3395.0,Tokyo,Perth
No,0,,2024-10-16,PA010,Economy,2385.0,Tokyo,New York
No,0,Nut Free,2024-11-05,PA007,Premium Economy,515.0,New York,Perth
No,1,Nut Free,2024-09-10,PA001,Premium Economy,890.0,London,New York
No,0,Dairy Free,2024-03-07,PA008,First Class,242.0,Perth,New York
No,3,Dairy Free,2024-12-04,PA007,Business Class,242.39999999999998,New York,Perth
No,3,Vegetarian,2024-07-18,PA007,First Class,609.0,New York,Perth
No,2,Egg Free,2024-05-19,PA001,First Class,399.0,London,New York
No,1,,2024-01-04,PA012,Economy,1500.0,Tokyo,Perth
No,2,,2024-12-22,PA010,First Class,219.0,Tokyo,New York
No,3,Vegetarian,2024-12-23,PA003,First Class,382.0,London,Perth
No,3,Vegan,2024-07-28,PA003,Premium Economy,1585.0,London,Perth
No,0,Vegetarian,2024-01-14,PA012,Premium Economy,1425.0,Tokyo,Perth
No,1,Vegetarian,2024-01-27,PA001,First Class,682.0,London,New York
No,2,,2024-02-09,PA008,Business Class,465.59999999999997,Perth,New York
No,3,Vegan,2024-01-19,PA007,Business Class,606.0,New York,Perth
No,3,Dairy Free,2024-02-20,PA007,First Class,337.0,New York,Perth
No,0,Vegan,2024-05-27,PA006,Economy,2425.0,Tokyo,London
No,2,Nut Free,2024-04-13,PA011,Economy,1750.0,Perth,Tokyo
No,0,Egg Free,2024-09-13,PA005,Business Class,240.0,London,Tokyo
No,3,Dairy Free,2024-04-25,PA009,Economy,2080.0,New York,Tokyo
No,1,Nut Free,2024-08-07,PA004,Premium Economy,1617.5,Perth,London
No,0,Vegetarian,2024-07-31,PA009,Economy,3115.0,New York,Tokyo
No,1,Nut Free,2024-07-13,PA010,Economy,1125.0,Tokyo,New York
No,0,,2024-05-14,PA007,Business Class,781.1999999999999,New York,Perth
No,3,Dairy Free,2024-07-16,PA006,Premium Economy,1397.5,Tokyo,London
No,3,Vegan,2024-03-19,PA008,First Class,646.0,Perth,New York
No,3,Dairy Free,2024-05-11,PA011,Premium Economy,732.5,Perth,Tokyo
No,3,Vegetarian,2024-11-21,PA010,Economy,1015.0,Tokyo,New York
No,2,Nut Free,2024-08-26,PA010,Business Class,369.59999999999997,Tokyo,New York
No,0,Dairy Free,2024-07-09,PA002,Premium Economy,635.0,New York,London
No,3,,2024-01-11,PA010,First Class,226.0,Tokyo,New York
No,2,Vegetarian,2024-11-02,PA011,Business Class,315.59999999999997,Perth,Tokyo
No,3,Dairy Free,2024-12-18,PA011,Premium Economy,1267.5,Perth,Tokyo
No,3,,2024-02-04,PA004,Economy,1900.0,Perth,London
No,3,Dairy Free,2024-11-15,PA008,First Class,533.0,Perth,New York
No,1,Dairy Free,2024-04-12,PA012,Business Class,672.0,Tokyo,Perth
No,3,Egg Free,2024-01-10,PA005,Business Class,705.6,London,Tokyo
No,2,Dairy Free,2024-03-14,PA002,Business Class,247.2,New York,London
No,1,,2024-08-25,PA004,Economy,1435.0,Perth,London
No,1,Nut Free,2024-05-20,PA003,Economy,3215.0,London,Perth
No,3,Egg Free,2024-05-08,PA001,Economy,3325.0,London,New York
No,2,Egg Free,2024-08-16,PA011,Business Class,345.59999999999997,Perth,Tokyo
No,2,Vegan,2024-02-19,PA006,Economy,3380.0,Tokyo,London
No,0,Dairy Free,2024-04-26,PA004,Economy,1870.0,Perth,London
No,0,Vegetarian,2024-08-30,PA009,Premium Economy,1615.0,New York,Tokyo
No,3,Vegetarian,2024-03-20,PA003,First Class,523.0,London,Perth
No,1,Nut Free,2024-11-04,PA012,Economy,3280.0,Tokyo,Perth
No,3,Vegan,2024-01-11,PA010,First Class,567.0,Tokyo,New York
No,2,Vegan,2024-05-16,PA007,Economy,1780.0,New York,Perth
No,3,Vegetarian,2024-06-19,PA007,Economy,2685.0,New York,Perth
No,1,,2024-10-22,PA011,First Class,395.0,Perth,Tokyo
No,3,Dairy Free,2024-03-29,PA008,First Class,639.0,Perth,New York
No,2,Vegetarian,2024-02-12,PA011,Premium Economy,1615.0,Perth,Tokyo
No,1,,2024-04-29,PA011,Economy,2330.0,Perth,Tokyo
No,1,,2024-12-17,PA004,Premium Economy,1317.5,Perth,London
No,3,,2024-09-05,PA004,Premium Economy,1350.0,Perth,London
No,1,Egg Free,2024-10-08,PA005,Business Class,772.8,London,Tokyo
No,2,Egg Free,2024-01-09,PA006,Economy,2845.0,Tokyo,London
No,2,Vegetarian,2024-01-29,PA002,Economy,2280.0,New York,London
No,2,Vegetarian,2024-10-04,PA005,Premium Economy,1512.5,London,Tokyo
No,1,Vegan,2024-10-03,PA002,Premium Economy,785.0,New York,London
No,1,Vegan,2024-04-22,PA008,First Class,398.0,Perth,New York
No,1,Egg Free,2024-09-06,PA001,Economy,2830.0,London,New York
No,0,Dairy Free,2024-05-30,PA009,Premium Economy,1550.0,New York,Tokyo
No,0,Dairy Free,2024-09-03,PA001,Premium Economy,837.5,London,New York
No,2,Egg Free,2024-09-20,PA012,First Class,557.0,Tokyo,Perth
No,3,Dairy Free,2024-12-24,PA010,Premium Economy,1660.0,Tokyo,New York
No,1,Dairy Free,2024-06-11,PA005,First Class,300.0,London,Tokyo
No,1,Vegetarian,2024-07-30,PA011,Premium Economy,1305.0,Perth,Tokyo
No,3,,2024-09-22,PA005,Premium Economy,627.5,London,Tokyo
No,2,Vegetarian,2024-04-03,PA003,Premium Economy,605.0,London,Perth
No,2,Egg Free,2024-05-27,PA005,First Class,608.0,London,Tokyo
No,2,Egg Free,2024-12-21,PA009,First Class,272.0,New York,Tokyo
No,3,Egg Free,2024-10-30,PA006,Economy,3195.0,Tokyo,London
No,0,,2024-12-20,PA007,Premium Economy,1292.5,New York,Perth
No,1,Nut Free,2024-01-27,PA006,First Class,495.0,Tokyo,London
No,3,Vegetarian,2024-04-04,PA007,Business Class,253.2,New York,Perth
No,2,,2024-01-15,PA003,Premium Economy,1617.5,London,Perth
No,2,Egg Free,2024-12-12,PA005,Premium Economy,802.5,London,Tokyo
No,0,Vegetarian,2024-03-02,PA009,Economy,1910.0,New York,Tokyo
No,0,Egg Free,2024-10-08,PA010,Business Class,405.59999999999997,Tokyo,New York
No,2,,2024-04-19,PA006,Economy,3455.0,Tokyo,London
No,3,Egg Free,2024-12-27,PA008,Business Class,428.4,Perth,New York
No,3,Nut Free,2024-01-19,PA010,First Class,252.0,Tokyo,New York
No,2,Egg Free,2024-02-20,PA007,Economy,1280.0,New York,Perth
No,3,Nut Free,2024-03-31,PA007,Economy,1100.0,New York,Perth
